62.6100 	EXP 	fixation: autoDraw = False
62.6100 	EXP 	text: autoDraw = False
62.6100 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
62.6100 	EXP 	text: height = np.float64(0.05)
62.6100 	EXP 	text: height = np.float64(0.05)
62.6100 	EXP 	text: height = np.float64(0.05)
62.6100 	EXP 	text: text = 'BLUE'
62.6100 	EXP 	fixation: autoDraw = True
62.7520 	EXP 	Device response: <KeyPress from None: t=62.59892424999998, value=r, duration=0.14442804099962814>
63.0938 	INFO 	Keyboard events cleared
63.0938 	EXP 	fixation: autoDraw = False
63.0938 	EXP 	text: autoDraw = True
63.6438 	EXP 	Device response: <KeyPress from None: t=63.641895375003514, value=b, duration=None>
63.6438 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
63.6454 	DATA 	Keypress: b
63.6518 	EXP 	fixation: autoDraw = False
63.6518 	EXP 	text: autoDraw = False
63.6518 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
63.6518 	EXP 	text: height = np.float64(0.05)
63.6518 	EXP 	text: height = np.float64(0.05)
63.6518 	EXP 	text: height = np.float64(0.05)
63.6518 	EXP 	text: text = 'RED'
63.6518 	EXP 	fixation: autoDraw = True
63.7686 	EXP 	Device response: <KeyPress from None: t=63.641895375003514, value=b, duration=0.12028295799973421>
64.1352 	INFO 	Keyboard events cleared
64.1351 	EXP 	fixation: autoDraw = False
64.1351 	EXP 	text: autoDraw = True
64.8437 	EXP 	Device response: <KeyPress from None: t=64.8418359999996, value=b, duration=None>
64.8438 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_resp': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
64.8451 	DATA 	Keypress: b
64.8517 	EXP 	fixation: autoDraw = False
64.8517 	EXP 	text: autoDraw = False
64.8517 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
64.8517 	EXP 	text: text = 'RED'
64.8517 	EXP 	fixation: autoDraw = True
64.9606 	EXP 	Device response: <KeyPress from None: t=64.8418359999996, value=b, duration=0.11229925000225194>
65.3355 	INFO 	Keyboard events cleared
65.3354 	EXP 	fixation: autoDraw = False
65.3354 	EXP 	text: autoDraw = True
65.7468 	DATA 	Keypress: r
65.7523 	EXP 	Device response: <KeyPress from None: t=65.74381416600227, value=r, duration=None>
65.7524 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
65.7605 	EXP 	fixation: autoDraw = False
65.7605 	EXP 	text: autoDraw = False
65.7605 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
65.7605 	EXP 	text: height = np.float64(0.05)
65.7605 	EXP 	text: height = np.float64(0.05)
65.7605 	EXP 	text: height = np.float64(0.05)
65.7605 	EXP 	text: text = 'BLUE'
65.7605 	EXP 	fixation: autoDraw = True
65.8772 	EXP 	Device response: <KeyPress from None: t=65.74381416600227, value=r, duration=0.12828637499478646>
66.2438 	INFO 	Keyboard events cleared
66.2438 	EXP 	fixation: autoDraw = False
66.2438 	EXP 	text: autoDraw = True
66.6587 	DATA 	Keypress: b
66.6611 	EXP 	Device response: <KeyPress from None: t=66.65675958299835, value=b, duration=None>
66.6611 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_resp': 'r', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
66.6685 	EXP 	fixation: autoDraw = False
66.6685 	EXP 	text: autoDraw = False
66.6685 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
66.6685 	EXP 	text: text = 'BLUE'
66.6685 	EXP 	fixation: autoDraw = True
66.7853 	EXP 	Device response: <KeyPress from None: t=66.65675958299835, value=b, duration=0.12432558300497476>
67.1602 	INFO 	Keyboard events cleared
67.1601 	EXP 	fixation: autoDraw = False
67.1601 	EXP 	text: autoDraw = True
67.8065 	DATA 	Keypress: r
67.8105 	EXP 	Device response: <KeyPress from None: t=67.80373145799967, value=r, duration=None>
67.8106 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_resp': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
67.8183 	EXP 	fixation: autoDraw = False
67.8183 	EXP 	text: autoDraw = False
67.8183 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
67.8183 	EXP 	text: height = np.float64(0.05)
67.8183 	EXP 	text: height = np.float64(0.05)
67.8183 	EXP 	text: height = np.float64(0.05)
67.8183 	EXP 	text: text = 'RED'
67.8183 	EXP 	fixation: autoDraw = True
67.9689 	EXP 	Device response: <KeyPress from None: t=67.80373145799967, value=r, duration=0.1605139169987524>
68.3016 	INFO 	Keyboard events cleared
68.3016 	EXP 	fixation: autoDraw = False
68.3016 	EXP 	text: autoDraw = True
68.7915 	DATA 	Keypress: b
68.7938 	EXP 	Device response: <KeyPress from None: t=68.78870237500087, value=b, duration=None>
68.7938 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_resp': 'b', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
68.8016 	EXP 	fixation: autoDraw = False
68.8016 	EXP 	text: autoDraw = False
68.8016 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
